"Id","Column_B","Name","Shortcut","ShareNumbers","SharePrice","Date","Description","Column_I","Column_J","Column_K","Column_L","Href","PhoneNumber","Email","FullName","HeadAccount","Profile","Address","HrefStatus","VoteNumbers","Date2","Column_W","Column_X","Volumen20"
"200","3","Indykpol","IND","3124500","31.800000000000001","2013-05-17 00:00:00","Grupa Kapitałowa Indykpol jest największą w Polsce organizacją spółek drobiarskich specjalizującą się w hodowli, tuczu indyków oraz w produkcji i sprzedaży mięsa indyczego oraz przetworów indyczych. Spółka jest największym w Polsce producentem mięsa i przetworów indyczych, posiada 20% udział w tym segmencie rynku. Jest największym na polskim rynku spółką specjalizującą się w hodowli i przemysłowym tuczu indyków, sprzedaży hurtowej i detalicznej tuszek, elementów z drobiu, mięsa indyczego i jego ","PLINDKP00013","20","17825794","4","www.indykpol.com.pl","(089) 526-22-22","sekretariat@indykpol.pl","Indykpol S.A.","Piotr Kulikowski","Produkcja, przetwórstwo i konserwacja mięsa drobiowego (15.12)","ul. Jesienna 3, 10-370 Olsztyn","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/ind.pdf">Pobierz</a></td></tr>","3124500","2013-05-21 00:00:00","1. Otwarcie zgromadzenia.
2. Wybór przewodniczacego.
3. Stwierdzenie prawidłowosci zwołania walnego zgromadzenia oraz jego zdolnosci do podejmowania uchwał.
4. Wybór komisji skrutacyjnej.
5. Przyjecie porzadku obrad.
6. Przedstawienie sprawozdania Zarzadu oraz sprawozdania finansowego Spółki za rok obrotowy 2012.
7. Przedstawienie skonsolidowanego sprawozdania finansowego i sprawozdania z działalnosci Grupy Kapitałowej za 2012 rok.
8. Przedstawienie sprawozdan Rady Nadzorczej.
9. Podjecie uchwał","2012-08-01 00:00:00","4621.3753749999996"
"201","3","ING Bank Śląski","ING","130100000","91.560000000000002","2013-05-20 00:00:00","Spółka jest ogólnopolskim, uniwersalnym bankiem oferującym swoje usługi wszystkim segmentom rynku poprzez sieć oddziałów, sieci indywidualnych doradców i bankowość elektroniczną. Zasadniczym celem banku jest rozwijanie i umacnianie pozycji w polskim sektorze bankowym poprzez dostarczanie zintegrowanych usług finansowych oraz zachowanie charakteru banku zorientowanego na klienta.","PLBSK0000017","2","4198410","2","www.ingbank.pl/relacje-inwestorskie","(32) 357-80-00","info@ing.pl","ING Bank Śląski S.A.","Małgorzata Kołakowska","Działalność bankowa (65.12)","ul. Sokolska 34, 40-086 Katowice","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/ing.pdf">Pobierz</a></td></tr>","130100000","2013-04-19 00:00:00","1/ otwarcie obrad Walnego Zgromadzenia,
2/ wybór Przewodniczącego Walnego Zgromadzenia,
3/ stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i zdolności do podejmowania uchwał przez Walne Zgromadzenie oraz przedstawienie porządku obrad,
4/ przedstawienie sprawozdań organów Banku za 2012 r., w tym sprawozdań finansowych,
5/ podjęcie uchwał w sprawach:
a) zatwierdzenia rocznego sprawozdania finansowego ING Banku Śląskiego S.A. za okres od 1 stycznia 2012 r. do 31 grudnia 2012 r.,
b) zatwier","2012-08-01 00:00:00","1931156.0308749999"
"202","3","Instal Kraków","INK","7285500","15.57","2013-05-20 00:00:00","Instal Kraków S.A. jest przedsiębiorstwem działającym w branży budowlanej, które specjalizuje się w wykonywaniu oraz montażu instalacji w obiektach przemysłowych, komunalnych i ochrony środowiska. Ponadto Spółka prowadzi działalność w następujących obszarach: produkcja podstawowa (w tym eksport usług budowlano - montażowych), działalność deweloperska, produkcja przemysłowa,    działalność handlowa, dzierżawa posiadanego majątku. W skład Grupy Kapitałowej Instal Kraków wchodzi spółka Frapol Sp. z","PLINSTK00013","4","16793602","4","www.instalkrakow.pl","(012) 653-23-47","marketing@instalkrakow.pl","Instal Kraków S.A.","Piotr Juszczyk","Wykonywanie prac budowlanych (45.00)","ul. Konstantego Brandla 1, 30-732 Kraków","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/ink.pdf">Pobierz</a></td></tr>","11668700","2013-05-18 00:00:00","1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Przedstawienie przez Zarząd Spółki i rozpatrzenie przez Walne Zgromadzenie sprawozdania z działalności Spółki w roku obrotowym 2012 oraz sprawozdania finansowego Spółki za rok obrotowy 2012.
6. Przedstawienie przez Zarząd Spółki i rozpatrzenie przez Walne Zgromadzenie sprawozdania ","2012-08-01 00:00:00","34027.965374999992"
"203","3","Integer.pl","ITG","6238748","248.30000000000001","2013-05-20 00:00:00","Spółka jest grupą która świadczy usługi wokół trzech głównych obszarów: usług kolportażu materiałów reklamowych realizowanych przez podmiot dominujący w grupie - spółkę Integer.pl S.A., usług pocztowych dla przesyłek o wadze powyżej 50g, świadczonych przez spółkę InPost oraz usług finansowo-ubezpieczniowych oferowanych przez spółkę InPost Finanse. Ważną rolę w działalności firmy Integer.pl jest realizacja projektów badawczych, które umożliwiają wprowadzenie na rynek nowych, innowacyjnych usług, ","PLINTEG00011","35","18","3","www.integer.pl","(012) 619-98-00","biuro@integer.pl","Integer.pl S.A.","Rafał Brzoska","Działalność poligraficzna (22.20)","ul. Malborska 130, 30-624 Kraków","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/itg.pdf">Pobierz</a></td></tr>","6238748","2012-06-20 00:00:00","1. Otwarcie Zgromadzenia,
2. Podjęcie uchwały w sprawie odtajnienia głosowania nad wyborem Komisji Skrutacyjnej,
3. Wybór Komisji Skrutacyjnej,
4. Wybór Przewodniczącego Zgromadzenia,
5. Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia i jego zdolności do podejmowania uchwał,
6. Przyjęcie porządku obrad,
7. Rozpatrzenie sprawozdania Zarządu z działalności Spółki oraz działalności grupy kapitałowej za 2011 r.
8. Rozpatrzenie sprawozdania Rady Nadzorczej z badania sprawozdania z działalnoś","2012-08-01 00:00:00","1285139.4299999999"
"204","3","Inter Cars","CAR","14168100","111.8","2013-05-20 00:00:00","Spółka jest największym dystrybutorem części zamiennych do samochodów osobowych, dostawczych i ciężarowych w Europie Środkowo-Wschodniej. Posiada obecnie 138 filii w kraju oraz 52 oddziały w Europie. W ofercie Spółki znajduje się ponad milion różnych części zamiennych do samochodów osobowych jak i ciężarowych.","PLINTCS00010","10","10","2","www.intercars.com.pl","(22) 714-19-16","bzarzadu@intercars.com.pl","Inter Cars S.A.","Robert Kierzek","Produkcja części i akcesoriów do pojazdów samochodowych i ich silników (34.30)","ul. Powsińska 64, 02-903 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/car.pdf">Pobierz</a></td></tr>","14168100","2013-06-11 00:00:00","1. Otwarcie Walnego Zgromadzenia.
2. Wybór Przewodniczącego Walnego Zgromadzenia
3. Stwierdzenie prawidłowości zwołania Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności Spółki w roku 2012.
6. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu z działalności grupy kapitałowej Inter Cars S. A. w roku 2012.
7. Rozpatrzenie i zatwierdzenie sprawozdania finansowego Spółki za rok 2012.
8. Rozpatrzen","2012-08-01 00:00:00","295787.23362500005"
"205","3","Interferie","INF","14564200","4.9500000000000002","2013-05-17 00:00:00","Już od ponad 15 lat Intereferie S.A. z siedzibą w Lubinie działa na rynku turystycznym, oferując wypoczynek w swoich ośrodkach w wielu atrakcyjnych miejscach Polski oraz pośrednicząc w organizacji kolonii, wczasów oraz pobytów profilaktyczno-leczniczych i sanatoryjno-rehabilitacyjnych. Spółka zajmuje się sprzedażą usług turystycznych na rzecz turystów krajowych i zagranicznych. oferuje: usługi turystyczno-wypoczynkowe, usługi sanatoryjno-lecznicze, usługi hotelowe, usługi w zakresie organizacji ","PLINTFR00023","11","16777218","4","www.gielda.interferie.pl","(076) 74-95-400","nterferie@interferie.pl","Interferie S.A.","Arkadiusz Miszuk","Działalność w zakresie turystyki, wypoczynku i rekreacji (63.30)","ul. Marii Skłodowskiej-Curie 176,  59-301 Lubin","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/inf.pdf">Pobierz</a></td></tr>","14564200","2013-05-27 00:00:00","1. Otwarcie Nadzwyczajnego Walnego Zgromadzenia.
2. Wybór Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia.
3. Stwierdzenie prawidłowości zwołania Nadzwyczajnego Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4. Przyjęcie porządku obrad.
5. Powzięcie uchwały w sprawie wyrażenia zgody na ustanowienie ograniczonego prawa rzeczowego na zorganizowanych częściach przedsiębiorstwa Spółki.
6. Zamknięcie obrad.","2012-08-01 00:00:00","5500.6912500000008"
"206","3","Intersport Polska","IPO","13933334","1.99","2013-05-20 00:00:00","Podstawowa działalność INTERSPORT Polska S.A. polega na sprzedaży detalicznej markowego sprzętu sportowego w specjalistycznych sklepach o dużej powierzchni zlokalizowanych w wybranych, prestiżowych centrach handlowych dużych miast w całej Polsce. Spółka jest liderem wśród sieci sklepów sportowych w Polsce, posiadającym obecnie 31 salonów zlokalizowanych w 19 największych miastach Polski. Spółka jest rokrocznie wyróżniana na rynku za dynamikę rozwoju, zwiększanie swojej wartości rynkowej oraz za ","PLINTSP00038","9","2","4","www.intersport.pl","(012) 44-48-100","biuro@intersport.p","Intersport Polska S.A.","Artur Mikołajko","Sprzedaż detaliczna artykułów sportowych (52.48)","Cholerzyn 382, 32-060 Liszki","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/ipo.pdf">Pobierz</a></td></tr>","20600000","2013-06-14 00:00:00","1.Otwarcie Walnego Zgromadzenia.
2.Wybór Przewodniczącego Walnego Zgromadzenia.
3.Stwierdzenie prawidłowości zwołania Zwyczajnego Walnego Zgromadzenia i jego zdolności do podejmowania wiążących uchwał.
4.Wybór komisji skrutacyjnej.
5.Przyjęcie porządku obrad.
6.Rozpatrzenie sprawozdania Zarządu z działalności Spółki za rok obrotowy 2012.
7.Rozpatrzenie sprawozdania finansowego Spółki za rok obrotowy 2012.
8.Zapoznanie się z treścią opinii i raportem biegłego rewidenta z badania sprawozdania fina","2012-08-01 00:00:00","5491.6918750000004"
"207","3","Introl","INL","26638800","6.6500000000000004","2013-05-20 00:00:00","Spółka jest podmiotem dominującym Grupy Kapitałowej działającej w obszarach usługowym, produkcyjnym i handlowym w branży aparatury kontrolnej pomiarów i automatyki (AKPiA), energetycznej i ochrony środowiska. Grupa INTROL SA łączy firmy z branży automatyki, pomiarów i instalacji elektrycznych. Szeroki profil oferowanych usług umożliwia spełnienie przez przedsiębiorstwa Grupy praktycznie wszelkich potrzeb Klientów, począwszy od projektu wstępnego instalacji, projektu technicznego i kosztorysu, po","PLINTRL00013","24","16777218","4","www.introlsa.pl","(032) 789-00-00","introlsa@introl.pl","Introl S.A.","Piotr Jeziorowski","Działalność usługowa w zakresie instalowania, naprawy i konserwacji instrumentów i przyrządów pomiarowych, kontrolnych, badawczych, testujących, nawigacyjnych (33.20)","ul. Kościuszki 112, 40-519 Katowice","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/inl.pdf">Pobierz</a></td></tr>","26638800","2012-03-15 00:00:00","","2012-08-01 00:00:00","39830.878374999993"
"208","3","INVESTcon Group","INC","33372396","1.03","2013-05-20 00:00:00","INVESTcon GROUP jest jedną z najdynamiczniej rozwijających się polskich grup kapitałowych funkcjonujących w obszarze inwestycji oraz doradztwa na polskim rynku kapitałowym. Od blisko 15 lat wspiera rozwój małych i średnich przedsiębiorstw, a także jednostek samorządu terytorialnego. Od 2006 r. INVESTcon GROUP jest spółką publiczną, notowaną na Giełdzie Papierów Wartościowych w Warszawie. W skład Grupy Kapitałowej wchodzą: INVESTcon GROUP SA, INWEST CONSULTING SA oraz INWEST e-FINANCE Sp. z o.o. ","PLINCLT00015","35","16777218","4","www.ic.poznan.pl","(061) 851-86-77","biuro@ic.poznan.pl","INVESTcon Group S.A.","Paweł Śliwiński","Doradztwo w zakresie prowadzenia działalności gospodarczej i zarządzania (74.14)","ul. Krasińskiego 16, 60-830 Poznań","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/inc.pdf">Pobierz</a></td></tr>","33372396","2013-05-22 00:00:00","1. Otwarcie obrad.
2. Wybór Przewodniczącego ZWZ.
3. Stwierdzenie prawidłowości zwołania ZWZ i jego zdolności do podejmowania uchwał.
4. Podjęcie uchwały o odstąpieniu od wyboru komisji skrutacyjnej.
5. Przyjęcie porządku obrad.
6. Rozpatrzenie i zatwierdzenie sprawozdania finansowego Spółki za rok 2012.
7. Podjęcie uchwały w sprawie pokrycia straty za rok 2012.
8. Rozpatrzenie i zatwierdzenie sprawozdania Zarządu Spółki z działalności za rok 2012.
9. Rozpatrzenie sprawozdania Rady Nadzorczej z ","2012-08-01 00:00:00","100933.005125"
"209","3","Infovide-Matrix","IMX","11834881","6.3300000000000001","2013-05-20 00:00:00","Spółka jest wiodącym dostawcą usług doradczych i rozwiązań IT w Polsce. Dzięki połączeniu doświadczenia oraz wiedzy ekspertów branżowych i technologicznych, wspiera największe przedsiębiorstwa i instytucje publiczne w przeprowadzaniu złożonych zmian. Posiada doświadczenie i referencje we wszystkich kluczowych sektorach rynku. Dzięki połączeniu doświadczenia oraz wiedzy ekspertów branżowych i technologicznych, wspiera największe przedsiębiorstwa i instytucje publiczne w przeprowadzaniu złożonych ","PLMATRX00017","12","16908290","4","www.infovidematrix.pl","(022) 440-25-00","inwestor@ivmx.pl","Infovide-Matrix S.A.","Borys Stokalski","Działalność edycyjna w zakresie oprogramowania (72.21)","ul. Prosta 51, 00-838 Warszawa","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/imx.pdf">Pobierz</a></td></tr>","11834881","2013-06-11 00:00:00","","2012-08-01 00:00:00","18666.274874999999"
"210","3","Jago","JAG","46405524","0.01","2012-10-24 00:00:00","Spółka jest polskim potentatem logistyczno-dystrybucyjny. Spółka jest ogniwem, pośredniczącym między producentami żywności mrożonej i ich klientami, zapewniającym szybki, niezawodny transport oraz wszelkie pozostałe usługi logistyczne.","PLJAGO000015","10","2","7","www.jago.com.pl","(012) 258-86-00","jago@jago.com.pl","Firma Handlowa Jago S.A.","Grzegorz Winogradski","Nie wyspecjalizowana sprzedaż hurtowa żywności, napojów i wyrobów tytoniowych (51.39)","ul. Daszyńskiego 10A, 32-065 Krzeszowice","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/jag.pdf">Pobierz</a></td></tr>","46405524","","","2012-08-01 00:00:00","28622.876750000003"
"211","3","Jupiter NFI","JPR","99148652","0.46999999999999997","2013-05-20 00:00:00","Spółka jest funduszem inwestującym  przede wszystkim w udziały, akcje i inne papiery wartościowe emitowane przez podmioty zarejestrowane i prowadzące działalność w Polsce. Fundusz jest zaangażowany w projekty deweloperskie głównie w Krakowie obejmując nimi duże i korzystnie zlokalizowane nieruchomości, w szczególności wymagające rewitalizacji.","PLNFI0300017","7","16777218","4","www.jupiter-nfi.pl","(022) 525-99-00","jupiter@jupiter-nfi.pl","Jupiter Narodowy Fundusz Inwestycyjny S.A.","Artur Rawski","Pośrednictwo finansowe (65.23)","ul. Wrocławska 53, 30-011 Kraków","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/jpr.pdf">Pobierz</a></td></tr>","99148652","2012-06-15 00:00:00","1.Otwarcie Walnego Zgromadzenia.
2.Wybór Przewodniczącego Walnego Zgromadzenia.
3.Stwierdzenie prawidłowości zwołania Walnego Zgromadzenia oraz jego zdolności do podejmowania uchwał.
4.Przyjęcie porządku obrad Walnego Zgromadzenia.
5.Rozpatrzenie:
1) sprawozdania Zarządu z działalności Funduszu w 2012 roku,
2) sprawozdania finansowego Funduszu za rok obrotowy 2012 wraz z raportem i opinią biegłego rewidenta,
3) skonsolidowanego sprawozdania finansowego Grupy Kapitałowej Jupiter NFI SA za rok obr","2012-08-01 00:00:00","5976.048499999999"
"212","3","Colian (Jutrzenka Holding)","COL","143359460","2.27","2013-05-20 00:00:00","Spółka jest silną grupą kapitałową producentów słodyczy spod znaku Jutrzenki, Goplany, Kaliszanki oraz firmy Ziołopex - producenta, eksportera i importera przypraw, herbat oraz bakalii. Jest jednym z największych producentów słodyczy na polskim rynku (12%) i zdobywa silną pozycję na rynku przypraw. W swoich fabrykach zlokalizowanych  w Bydgoszczy, Poznaniu, Kaliszu i Wykrotach wytwarza blisko 250 rodzajów słodyczy, przypraw, bakalii i herbat. Produkty Colian są obecne nie tylko w państwach należ","PLJTRZN00011","20","1048594","3","www.colian.pl","(62) 504-85-39","opatowek@colian.pl; colian@ccgroup.com.pl","Colian S.A.","Jan Kolański","Produkcja wyrobów cukierniczych (15.82)","ul. Zdrojowa 1, 62-860 Opatówek","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/jtz.pdf">Pobierz</a></td></tr>","143434260","2013-03-14 00:00:00","1.Otwarcie obrad Nadzwyczajnego Walnego Zgromadzenia;
2.Wybór przewodniczącego Nadzwyczajnego Walnego Zgromadzenia;
3.Stwierdzenie prawidłowości zwołania Nadzwyczajnego Walnego Zgromadzenia i jego zdolności do podejmowania uchwał;
4.Przyjęcie porządku obrad;
5.Podjęcie uchwały w sprawie uchylenia uchwały Zwyczajnego Walnego Zgromadzenia nr 15 z dnia 10.05.2010r. w sprawie warunkowego podwyższenia kapitału zakładowego w drodze emisji akcji serii D i emisji warrantów subskrypcyjnych serii A z pozb","2012-08-01 00:00:00","128787.37962500002"
"213","3","J.W. Construction Holding","JWC","54073280","4.0099999999999998","2013-05-20 00:00:00","Spółka jest jednym z największych deweloperów w Polsce. Spółka w obszarze działalności deweloperskiej oferuje: budynki wielorodzinne (zarówno mieszkania, jak i apartamenty) oraz domy jednorodzinne. Spółka jest także właścicielem i operatorem sieci Hoteli 500, na którą składa się 4 hoteli: w Zegrzu, Strykowie, Tarnowie Podgórnym, Cieszynie. Grupa realizuje swą misję wspólnie ze sprawdzonymi partnerami i kooperantami. Wśród nich są projektanci, dostawcy surowców i materiałów budowlanych, szalunków","PLJWC0000019","5","32786","3","www.jwconstruction.com.pl","(022) 77-17-777","relacje.inwestorskie@jwconstruction.com.pl","J.W. Construction Holding S.A.","Tomasz Panabażys (Wiceprezes)","Zagospodarowanie i sprzedaż nieruchomości na własny rachunek (70.11)","ul. Radzymińska 326, 05-091 Ząbki","<tr><td>Statut spółki :</td><td><a href="http://www.analizyontime.pl/Statuty/jwc.pdf">Pobierz</a></td></tr>","54073280","2013-03-12 00:00:00","1.Otwarcie Nadzwyczajnego Walnego Zgromadzenia.
2.Wybór Przewodniczącego Nadzwyczajnego Walnego Zgromadzenia.
3.Stwierdzenie prawidłowości zwołania Nadzwyczajnego Walnego Zgromadzenia i jego zdolności do podejmowania uchwał.
4.Przyjęcie porządku obrad Nadzwyczajnego Walnego Zgromadzenia.
5.Podjęcie uchwały w sprawie zmiany wysokości wynagrodzenia przysługującego członkowi
Rady Nadzorczej wykonującemu indywidualny nadzór.
6.Zamknięcie Nadzwyczajnego Walnego Zgromadzenia.","2012-08-01 00:00:00","376346.26262500003"
